sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
DF_1364,demand_forecasting,train,reasoning,medium,"Given a 30% increase in solar output, how does afternoon net load change on 5 Apr 2023?","With 30% additional solar generation the net load during 13:00–16:00 falls from 2422.3 MW to 1604.3 MW, a reduction of 146.5 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.970 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.58 pu on any monitored corridor.",2439.305,2422.349,16.956,0.97,1.036,0.585,32.7,IEEE-118,SCN_DF_1364,none,N/A,N/A,T08,False,True,3,4.67,True,0.0,0.0,0.353,0.484,0.846,True,85.3,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1365,demand_forecasting,train,multi_step,hard,"Given 28°C forecast and 40% renewable penetration on 9 Sep 2022, what is the optimal dispatch plan?",At 28°C with 40% renewable penetration the system faces 2149.8 MW demand and 250.5 MW renewable supply. The 1786.0 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.81 to 0.74 pu. Total generation cost is 117040 USD/hour at a marginal price of 57.1 USD/MWh.,2164.896,2149.847,15.049,0.961,1.026,0.808,12.3,IEEE-118,SCN_DF_1365,none,N/A,N/A,T09,False,True,3,4.67,True,0.0,0.0,0.397,0.464,0.838,True,89.2,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1366,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Northwest region on 15 Jan 2024?,The predicted peak demand for Northwest on 15 Jan 2024 is 4125.0 MW. Generation is scheduled at 4145.6 MW to cover forecast uncertainty. Transmission losses are estimated at 20.6 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,4145.628,4125.003,20.625,0.954,1.011,0.747,34.9,IEEE-118,SCN_DF_1366,none,N/A,N/A,T10,False,True,3,4.67,True,0.0,0.0,0.378,0.461,0.843,True,85.4,False,none,0.76,physics-constrained synthetic generation,2024-01-01
DF_1367,demand_forecasting,train,reasoning,medium,"Given a 40% increase in solar output, how does afternoon net load change on 22 Jun 2023?","With 40% additional solar generation the net load during 13:00–16:00 falls from 4166.8 MW to 2170.9 MW, a reduction of 216.4 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.986 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.83 pu on any monitored corridor.",4187.664,4166.83,20.834,0.986,1.043,0.834,48.2,IEEE-118,SCN_DF_1367,none,N/A,N/A,T11,False,True,3,4.67,True,0.0,0.0,0.411,0.446,0.832,True,91.5,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1368,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 3381 MW peak demand with 60% renewable penetration on 9 Sep 2022?,"The least-cost unit commitment for 3380.7 MW with 60% renewables commits 2 CCGT units at 1653 MW each, one hydro unit at 320 MW, and all available renewables at 1278.1 MW. Total commitment cost is 228771 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",3400.989,3380.705,20.284,0.95,1.034,0.802,36.9,IEEE-118,SCN_DF_1368,none,N/A,N/A,T12,False,True,3,4.0,True,0.0,0.0,0.409,0.457,0.847,True,85.0,False,none,0.76,physics-constrained synthetic generation,2024-01-01
DF_1369,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Northwest region on 9 Sep 2022?,The predicted peak demand for Northwest on 9 Sep 2022 is 4186.2 MW. Generation is scheduled at 4219.7 MW to cover forecast uncertainty. Transmission losses are estimated at 33.5 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,4219.705,4186.215,33.49,0.969,1.02,0.767,12.6,IEEE-118,SCN_DF_1369,none,N/A,N/A,T01,False,True,3,4.33,True,0.0,0.0,0.375,0.538,0.846,True,89.6,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_1370,demand_forecasting,train,reasoning,medium,"Given a 20% increase in solar output, how does afternoon net load change on 18 May 2023?","With 20% additional solar generation the net load during 13:00–16:00 falls from 4977.8 MW to 2264.0 MW, a reduction of 539.5 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.983 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.64 pu on any monitored corridor.",5012.629,4977.785,34.844,0.983,1.05,0.64,54.9,IEEE-118,SCN_DF_1370,none,N/A,N/A,T02,False,True,3,3.33,True,0.0,0.0,0.313,0.51,0.84,True,88.8,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1371,demand_forecasting,train,multi_step,hard,"Given 40°C forecast and 20% renewable penetration on 28 Nov 2023, what is the optimal dispatch plan?",At 40°C with 20% renewable penetration the system faces 3956.3 MW demand and 2574.1 MW renewable supply. The 1454.2 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.88 to 0.63 pu. Total generation cost is 295229 USD/hour at a marginal price of 72.9 USD/MWh.,3987.99,3956.339,31.651,0.972,1.032,0.875,63.9,IEEE-118,SCN_DF_1371,none,N/A,N/A,T03,False,True,3,4.33,True,0.0,0.0,0.312,0.448,0.835,True,88.7,False,none,0.84,physics-constrained synthetic generation,2024-01-01
DF_1372,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Central region on 28 Nov 2023?,The predicted peak demand for Central on 28 Nov 2023 is 5414.3 MW. Generation is scheduled at 5446.8 MW to cover forecast uncertainty. Transmission losses are estimated at 32.5 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,5446.774,5414.288,32.486,0.953,1.028,0.701,25.6,IEEE-118,SCN_DF_1372,none,N/A,N/A,T04,False,True,3,4.33,True,0.0,0.0,0.404,0.445,0.829,True,89.2,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_1373,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 3666 MW on 28 Nov 2023?,"If load reaches 3666.2 MW the operator activates 77.1 MW of Tier-1 interruptible industrial demand response. Combined with 484.8 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.973 pu and all thermal limits return to below 0.95 pu of rated capacity.",3688.19,3666.193,21.997,0.973,1.023,0.826,14.2,IEEE-118,SCN_DF_1373,none,N/A,N/A,T05,False,True,3,3.67,True,0.0,0.0,0.317,0.445,0.83,True,92.1,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_1374,demand_forecasting,train,multi_step,hard,"Given 38°C forecast and 70% renewable penetration on 10 Mar 2023, what is the optimal dispatch plan?",At 38°C with 70% renewable penetration the system faces 4770.4 MW demand and 653.1 MW renewable supply. The 3978.9 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.91 to 0.63 pu. Total generation cost is 365372 USD/hour at a marginal price of 78.3 USD/MWh.,4794.231,4770.379,23.852,0.969,1.007,0.913,14.1,IEEE-14,SCN_DF_1374,none,N/A,N/A,T06,False,True,3,4.33,True,0.0,0.0,0.375,0.511,0.84,True,91.1,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1375,demand_forecasting,train,factual,easy,What is the forecasted morning ramp demand for the Southwest control area on 31 Oct 2023?,"Morning ramp demand for Southwest on 31 Oct 2023 rises from 2257.1 MW at 06:00 to 3032.6 MW by 09:00, a ramp rate of 97.9 MW per 15-minute interval. Generation dispatch follows the economic merit order with 57.4% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",3053.823,3032.595,21.228,0.974,1.038,0.879,57.4,IEEE-118,SCN_DF_1375,none,N/A,N/A,T07,False,True,3,4.0,True,0.0,0.0,0.36,0.522,0.822,True,89.0,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1376,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 4068 MW on 22 Jun 2023?,"If load reaches 4068.4 MW the operator activates 67.3 MW of Tier-1 interruptible industrial demand response. Combined with 703.8 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.970 pu and all thermal limits return to below 0.95 pu of rated capacity.",4088.792,4068.45,20.342,0.97,1.017,0.833,68.5,IEEE-30,SCN_DF_1376,none,N/A,N/A,T08,False,True,3,4.33,True,0.0,0.0,0.337,0.456,0.826,True,92.0,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_1377,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 5359 MW peak demand with 65% renewable penetration on 9 Sep 2022?,"The least-cost unit commitment for 5359.1 MW with 65% renewables commits 2 CCGT units at 1868 MW each, one hydro unit at 560 MW, and all available renewables at 2289.2 MW. Total commitment cost is 429878 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",5385.848,5359.053,26.795,0.97,1.023,0.508,43.4,IEEE-118,SCN_DF_1377,none,N/A,N/A,T09,False,True,3,4.0,True,0.0,0.0,0.405,0.528,0.83,True,85.1,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1378,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Northeast region on 20 Jul 2023?,The predicted peak demand for Northeast on 20 Jul 2023 is 2655.0 MW. Generation is scheduled at 2668.3 MW to cover forecast uncertainty. Transmission losses are estimated at 13.3 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,2668.303,2655.028,13.275,0.978,1.026,0.99,28.5,IEEE-30,SCN_DF_1378,none,N/A,N/A,T10,False,True,3,3.67,True,0.0,0.0,0.414,0.504,0.847,True,87.9,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_1379,demand_forecasting,train,reasoning,medium,How does a 60% demand surge during a heat event affect system stability on 18 May 2023?,"A 60% unplanned demand surge raises system load to 2475.0 MW. Maximum line utilisation reaches 0.45 pu on the critical corridor, requiring re-dispatch of 152.6 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.976 pu. Reserve margin is maintained at 11.0%.",2489.839,2474.989,14.85,0.976,1.012,0.445,59.3,IEEE-118,SCN_DF_1379,none,N/A,N/A,T11,False,True,3,4.33,True,0.0,0.0,0.402,0.473,0.85,True,88.0,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_1380,demand_forecasting,train,multi_step,hard,"Given 40°C forecast and 50% renewable penetration on 3 Aug 2023, what is the optimal dispatch plan?",At 40°C with 50% renewable penetration the system faces 2864.2 MW demand and 682.7 MW renewable supply. The 2272.8 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.55 to 0.70 pu. Total generation cost is 174937 USD/hour at a marginal price of 58.7 USD/MWh.,2881.344,2864.159,17.185,0.983,1.037,0.547,23.1,IEEE-118,SCN_DF_1380,none,N/A,N/A,T12,False,True,3,4.67,True,0.0,0.0,0.405,0.469,0.832,True,87.8,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_1381,demand_forecasting,train,factual,easy,What is the forecasted morning ramp demand for the Southeast control area on 15 Jan 2024?,"Morning ramp demand for Southeast on 15 Jan 2024 rises from 2521.0 MW at 06:00 to 3662.5 MW by 09:00, a ramp rate of 71.7 MW per 15-minute interval. Generation dispatch follows the economic merit order with 45.6% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",3688.121,3662.484,25.637,0.983,1.011,0.794,45.6,IEEE-30,SCN_DF_1381,none,N/A,N/A,T01,False,True,3,4.0,True,0.0,0.0,0.365,0.535,0.834,True,89.5,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1382,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 2312 MW on 5 Apr 2023?,"If load reaches 2311.8 MW the operator activates 51.0 MW of Tier-1 interruptible industrial demand response. Combined with 376.7 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.967 pu and all thermal limits return to below 0.95 pu of rated capacity.",2323.386,2311.827,11.559,0.967,1.048,0.7,39.3,IEEE-118,SCN_DF_1382,none,N/A,N/A,T02,False,True,3,4.33,True,0.0,0.0,0.41,0.473,0.85,True,91.4,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1383,demand_forecasting,train,multi_step,hard,"Given 38°C forecast and 78% renewable penetration on 31 Oct 2023, what is the optimal dispatch plan?",At 38°C with 78% renewable penetration the system faces 3319.1 MW demand and 1401.4 MW renewable supply. The 1983.6 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.82 to 0.61 pu. Total generation cost is 231785 USD/hour at a marginal price of 68.0 USD/MWh.,3335.656,3319.061,16.595,0.977,1.017,0.818,41.4,IEEE-118,SCN_DF_1383,none,N/A,N/A,T03,False,True,3,4.33,True,0.0,0.0,0.317,0.425,0.825,True,88.5,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1384,demand_forecasting,train,factual,easy,What is the forecasted morning ramp demand for the Central control area on 28 Nov 2023?,"Morning ramp demand for Central on 28 Nov 2023 rises from 2638.0 MW at 06:00 to 3653.0 MW by 09:00, a ramp rate of 96.4 MW per 15-minute interval. Generation dispatch follows the economic merit order with 14.3% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",3674.91,3652.992,21.918,0.973,1.037,0.674,14.3,IEEE-30,SCN_DF_1384,none,N/A,N/A,T04,False,True,3,3.67,True,0.0,0.0,0.379,0.448,0.837,True,91.3,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1385,demand_forecasting,train,reasoning,medium,"Given a 70% increase in solar output, how does afternoon net load change on 31 Oct 2023?","With 70% additional solar generation the net load during 13:00–16:00 falls from 4726.1 MW to 2769.6 MW, a reduction of 294.0 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.966 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.73 pu on any monitored corridor.",4754.454,4726.097,28.357,0.966,1.032,0.73,44.9,IEEE-30,SCN_DF_1385,none,N/A,N/A,T05,False,True,3,3.67,True,0.0,0.0,0.339,0.54,0.846,True,88.4,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_1386,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 5153 MW peak demand with 78% renewable penetration on 9 Sep 2022?,"The least-cost unit commitment for 5153.0 MW with 78% renewables commits 2 CCGT units at 2568 MW each, one hydro unit at 452 MW, and all available renewables at 1228.7 MW. Total commitment cost is 395738 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",5189.079,5153.008,36.071,0.966,1.017,0.707,24.9,IEEE-30,SCN_DF_1386,none,N/A,N/A,T06,False,True,3,3.33,True,0.0,0.0,0.412,0.449,0.823,True,87.5,False,none,0.74,physics-constrained synthetic generation,2024-01-01
DF_1387,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Southeast region on 12 Feb 2023?,The predicted peak demand for Southeast on 12 Feb 2023 is 2394.2 MW. Generation is scheduled at 2408.5 MW to cover forecast uncertainty. Transmission losses are estimated at 14.4 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,2408.537,2394.172,14.365,0.963,1.033,0.685,37.7,IEEE-30,SCN_DF_1387,none,N/A,N/A,T07,False,True,3,4.67,True,0.0,0.0,0.362,0.524,0.834,True,89.5,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1388,demand_forecasting,train,reasoning,medium,How does a 20% demand surge during a heat event affect system stability on 14 Jul 2023?,"A 20% unplanned demand surge raises system load to 2333.6 MW. Maximum line utilisation reaches 0.68 pu on the critical corridor, requiring re-dispatch of 209.2 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.975 pu. Reserve margin is maintained at 18.1%.",2345.308,2333.64,11.668,0.975,1.03,0.68,48.2,IEEE-118,SCN_DF_1388,none,N/A,N/A,T08,False,True,3,3.33,True,0.0,0.0,0.407,0.507,0.837,True,85.7,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_1389,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 2660 MW peak demand with 40% renewable penetration on 22 Jun 2023?,"The least-cost unit commitment for 2660.1 MW with 40% renewables commits 2 CCGT units at 1465 MW each, one hydro unit at 297 MW, and all available renewables at 740.1 MW. Total commitment cost is 155921 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",2673.407,2660.106,13.301,0.967,1.029,0.812,28.1,IEEE-118,SCN_DF_1389,none,N/A,N/A,T09,False,True,3,3.67,True,0.0,0.0,0.337,0.439,0.835,True,91.2,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1390,demand_forecasting,train,factual,easy,What is the forecasted morning ramp demand for the Central control area on 5 Apr 2023?,"Morning ramp demand for Central on 5 Apr 2023 rises from 1739.4 MW at 06:00 to 2385.7 MW by 09:00, a ramp rate of 78.3 MW per 15-minute interval. Generation dispatch follows the economic merit order with 23.6% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",2397.589,2385.661,11.928,0.968,1.022,0.836,23.6,IEEE-30,SCN_DF_1390,none,N/A,N/A,T10,False,True,3,3.33,True,0.0,0.0,0.388,0.454,0.831,True,86.3,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_1391,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 4798 MW on 10 Mar 2023?,"If load reaches 4797.9 MW the operator activates 76.8 MW of Tier-1 interruptible industrial demand response. Combined with 676.1 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.977 pu and all thermal limits return to below 0.95 pu of rated capacity.",4821.903,4797.913,23.99,0.977,1.026,0.476,51.2,IEEE-118,SCN_DF_1391,none,N/A,N/A,T11,False,True,3,4.0,True,0.0,0.0,0.342,0.48,0.857,True,89.6,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_1392,demand_forecasting,train,multi_step,hard,"Given 28°C forecast and 40% renewable penetration on 12 Feb 2023, what is the optimal dispatch plan?",At 28°C with 40% renewable penetration the system faces 3503.4 MW demand and 1043.2 MW renewable supply. The 2481.2 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.80 to 0.60 pu. Total generation cost is 241229 USD/hour at a marginal price of 68.0 USD/MWh.,3520.945,3503.428,17.517,0.971,1.021,0.795,29.6,IEEE-118,SCN_DF_1392,none,N/A,N/A,T12,False,True,3,4.0,True,0.0,0.0,0.351,0.516,0.822,True,89.8,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_1393,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Southwest region on 28 Nov 2023?,The predicted peak demand for Southwest on 28 Nov 2023 is 4616.6 MW. Generation is scheduled at 4635.0 MW to cover forecast uncertainty. Transmission losses are estimated at 18.5 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,4635.041,4616.575,18.466,0.976,1.046,0.89,69.3,IEEE-118,SCN_DF_1393,none,N/A,N/A,T01,False,True,3,4.0,True,0.0,0.0,0.319,0.441,0.821,True,93.7,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_1394,demand_forecasting,train,reasoning,medium,How does a 60% demand surge during a heat event affect system stability on 28 Nov 2023?,"A 60% unplanned demand surge raises system load to 2622.7 MW. Maximum line utilisation reaches 0.80 pu on the critical corridor, requiring re-dispatch of 225.3 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.980 pu. Reserve margin is maintained at 11.6%.",2638.422,2622.686,15.736,0.98,1.034,0.798,29.7,IEEE-30,SCN_DF_1394,none,N/A,N/A,T02,False,True,3,4.33,True,0.0,0.0,0.369,0.505,0.823,True,93.5,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1395,demand_forecasting,train,multi_step,hard,"Given 42°C forecast and 70% renewable penetration on 15 Jan 2024, what is the optimal dispatch plan?",At 42°C with 70% renewable penetration the system faces 4740.8 MW demand and 2964.4 MW renewable supply. The 1603.2 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.85 to 0.74 pu. Total generation cost is 370166 USD/hour at a marginal price of 80.5 USD/MWh.,4769.269,4740.824,28.445,0.99,1.029,0.85,64.9,IEEE-118,SCN_DF_1395,none,N/A,N/A,T03,False,True,3,4.0,True,0.0,0.0,0.346,0.536,0.827,True,91.0,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_1396,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Central region on 15 Jan 2024?,The predicted peak demand for Central on 15 Jan 2024 is 4905.9 MW. Generation is scheduled at 4935.3 MW to cover forecast uncertainty. Transmission losses are estimated at 29.4 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,4935.295,4905.86,29.435,0.98,1.043,0.817,52.2,IEEE-118,SCN_DF_1396,none,N/A,N/A,T04,False,True,3,4.67,True,0.0,0.0,0.351,0.479,0.828,True,88.0,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_1397,demand_forecasting,train,reasoning,medium,How does a 55% demand surge during a heat event affect system stability on 12 Feb 2023?,"A 55% unplanned demand surge raises system load to 3311.2 MW. Maximum line utilisation reaches 0.67 pu on the critical corridor, requiring re-dispatch of 162.8 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.968 pu. Reserve margin is maintained at 17.4%.",3334.398,3311.219,23.179,0.968,1.029,0.665,12.6,IEEE-118,SCN_DF_1397,none,N/A,N/A,T05,False,True,3,3.67,True,0.0,0.0,0.4,0.538,0.836,True,85.4,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1398,demand_forecasting,train,multi_step,hard,"Given 38°C forecast and 30% renewable penetration on 12 Feb 2023, what is the optimal dispatch plan?",At 38°C with 30% renewable penetration the system faces 5235.8 MW demand and 3365.2 MW renewable supply. The 2124.5 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.66 to 0.63 pu. Total generation cost is 450033 USD/hour at a marginal price of 81.5 USD/MWh.,5261.937,5235.758,26.179,0.982,1.008,0.656,61.3,IEEE-118,SCN_DF_1398,none,N/A,N/A,T06,False,True,3,3.33,True,0.0,0.0,0.31,0.49,0.845,True,93.9,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1399,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone E on 10 Mar 2023?,"Overnight base load for Grid Zone E on 10 Mar 2023 is estimated at 5074.6 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 82.9 USD/MWh at this operating point.",5099.967,5074.594,25.373,0.982,1.031,0.734,41.3,IEEE-118,SCN_DF_1399,none,N/A,N/A,T07,False,True,3,4.67,True,0.0,0.0,0.402,0.529,0.831,True,92.1,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_1400,demand_forecasting,train,reasoning,medium,How does a 35% demand surge during a heat event affect system stability on 12 Feb 2023?,"A 35% unplanned demand surge raises system load to 4595.9 MW. Maximum line utilisation reaches 0.61 pu on the critical corridor, requiring re-dispatch of 398.6 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.971 pu. Reserve margin is maintained at 13.1%.",4623.481,4595.906,27.575,0.971,1.005,0.615,14.3,IEEE-118,SCN_DF_1400,none,N/A,N/A,T08,False,True,3,3.67,True,0.0,0.0,0.345,0.423,0.848,True,88.7,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1401,demand_forecasting,train,multi_step,hard,"Given 40°C forecast and 55% renewable penetration on 14 Jul 2023, what is the optimal dispatch plan?",At 40°C with 55% renewable penetration the system faces 2864.6 MW demand and 1825.1 MW renewable supply. The 1095.1 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.76 to 0.74 pu. Total generation cost is 190516 USD/hour at a marginal price of 65.0 USD/MWh.,2884.636,2864.584,20.052,0.979,1.029,0.756,62.5,IEEE-118,SCN_DF_1401,none,N/A,N/A,T09,False,True,3,4.0,True,0.0,0.0,0.345,0.516,0.835,True,89.0,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1402,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Central region on 28 Nov 2023?,The predicted peak demand for Central on 28 Nov 2023 is 3731.0 MW. Generation is scheduled at 3753.4 MW to cover forecast uncertainty. Transmission losses are estimated at 22.4 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,3753.383,3730.997,22.386,0.967,1.016,0.82,50.8,IEEE-118,SCN_DF_1402,none,N/A,N/A,T10,False,True,3,4.33,True,0.0,0.0,0.361,0.43,0.827,True,88.0,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1403,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 3323 MW on 22 Jun 2023?,"If load reaches 3322.8 MW the operator activates 64.1 MW of Tier-1 interruptible industrial demand response. Combined with 623.5 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.973 pu and all thermal limits return to below 0.95 pu of rated capacity.",3346.107,3322.847,23.26,0.973,1.03,0.816,14.6,IEEE-118,SCN_DF_1403,none,N/A,N/A,T11,False,True,3,4.0,True,0.0,0.0,0.349,0.436,0.833,True,93.3,False,none,0.76,physics-constrained synthetic generation,2024-01-01
DF_1404,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 5366 MW peak demand with 40% renewable penetration on 9 Sep 2022?,"The least-cost unit commitment for 5365.5 MW with 40% renewables commits 2 CCGT units at 2097 MW each, one hydro unit at 572 MW, and all available renewables at 1989.7 MW. Total commitment cost is 426905 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",5392.358,5365.53,26.828,0.977,1.013,0.728,38.7,IEEE-118,SCN_DF_1404,none,N/A,N/A,T12,False,True,3,4.0,True,0.0,0.0,0.395,0.5,0.833,True,85.1,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1405,demand_forecasting,train,factual,easy,What is the forecasted morning ramp demand for the Central control area on 22 Jun 2023?,"Morning ramp demand for Central on 22 Jun 2023 rises from 3908.5 MW at 06:00 to 5492.1 MW by 09:00, a ramp rate of 78.8 MW per 15-minute interval. Generation dispatch follows the economic merit order with 27.4% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",5536.049,5492.112,43.937,0.971,1.016,1.0,27.4,IEEE-118,SCN_DF_1405,none,N/A,N/A,T01,False,True,3,3.33,True,0.0,0.0,0.359,0.484,0.847,True,86.8,False,none,0.84,physics-constrained synthetic generation,2024-01-01
DF_1406,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 3753 MW on 18 May 2023?,"If load reaches 3752.7 MW the operator activates 60.3 MW of Tier-1 interruptible industrial demand response. Combined with 484.4 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.969 pu and all thermal limits return to below 0.95 pu of rated capacity.",3775.248,3752.732,22.516,0.969,1.032,0.821,30.4,IEEE-118,SCN_DF_1406,none,N/A,N/A,T02,False,True,3,4.33,True,0.0,0.0,0.39,0.445,0.855,True,92.7,False,none,0.82,physics-constrained synthetic generation,2024-01-01
