sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
MA_0858,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 145 MW battery storage asset in today's market?,Optimal strategy: charge 145 MW overnight at 43.6 USD/MWh and discharge during the evening peak at forecast 75.6 USD/MWh. Expected daily arbitrage revenue is 37216 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 20637 USD. Power balance and voltage limits are maintained at all operating points.,2420.013,2400.807,19.206,0.959,1.014,0.707,11.9,IEEE-30,SCN_MA_0858,none,N/A,N/A,T06,False,True,3,3.67,True,0.0,0.0,0.344,0.509,0.824,True,92.9,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0859,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone E on 9 Sep 2022?,"Day-ahead price for Peak Zone E on 9 Sep 2022 is 76.3 USD/MWh, reflecting a supply margin of 14.0% and 20% renewable penetration. The congestion component is 10.6 USD/MWh and the loss component is 1.2 USD/MWh.",4479.735,4457.448,22.287,0.961,1.024,0.714,39.9,IEEE-30,SCN_MA_0859,none,N/A,N/A,T07,False,True,3,4.0,True,0.0,0.0,0.366,0.449,0.826,True,92.9,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0860,market_analysis,train,reasoning,medium,How does congestion on the 38-65 interface affect locational marginal prices between Zones A and B?,Congestion on the 38-65 interface creates a 28.0 USD/MWh price wedge — Zone A clears at 66.3 USD/MWh and Zone B at 90.3 USD/MWh. Line utilisation is 0.54 pu of rated capacity. CRR holders earn 2232 USD/hour per 100 MW held. Re-dispatching 520 MW narrows the spread to 11.3 USD/MWh.,4902.3,4863.393,38.907,0.982,1.028,0.538,14.2,IEEE-118,SCN_MA_0860,none,N/A,N/A,T08,False,True,3,3.0,True,0.0,0.0,0.382,0.534,0.827,True,90.9,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0861,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 362 MW battery storage asset in today's market?,Optimal strategy: charge 362 MW overnight at 58.6 USD/MWh and discharge during the evening peak at forecast 90.6 USD/MWh. Expected daily arbitrage revenue is 30798 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 32071 USD. Power balance and voltage limits are maintained at all operating points.,4391.159,4360.635,30.524,0.989,1.024,0.667,11.1,IEEE-30,SCN_MA_0861,none,N/A,N/A,T09,False,True,3,4.0,True,0.0,0.0,0.377,0.478,0.838,True,93.4,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0862,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone C on 9 Sep 2022?,"Day-ahead price for Peak Zone C on 9 Sep 2022 is 51.4 USD/MWh, reflecting a supply margin of 11.6% and 35% renewable penetration. The congestion component is 6.9 USD/MWh and the loss component is 1.6 USD/MWh.",2052.679,2038.41,14.269,0.959,1.031,0.796,58.7,IEEE-14,SCN_MA_0862,none,N/A,N/A,T10,False,True,3,4.0,True,0.0,0.0,0.38,0.53,0.837,True,91.8,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0863,market_analysis,train,reasoning,medium,How does a 232 MW generation outage affect real-time prices in Zone B?,Loss of 232 MW tightens supply margin from 11.6% to 7.5% and raises real-time price from 47.0 to 71.0 USD/MWh. Demand response at the 80 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,2221.065,2205.626,15.439,0.968,1.045,0.766,20.4,IEEE-118,SCN_MA_0863,none,N/A,N/A,T11,False,True,3,4.67,True,0.0,0.0,0.355,0.422,0.854,True,94.0,False,none,0.77,physics-constrained synthetic generation,2024-01-01
MA_0864,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 366 MW battery storage asset in today's market?,Optimal strategy: charge 366 MW overnight at 70.6 USD/MWh and discharge during the evening peak at forecast 102.6 USD/MWh. Expected daily arbitrage revenue is 50319 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 21202 USD. Power balance and voltage limits are maintained at all operating points.,5299.492,5273.126,26.366,0.959,1.047,0.716,39.6,IEEE-118,SCN_MA_0864,none,N/A,N/A,T12,False,True,3,4.0,True,0.0,0.0,0.413,0.427,0.825,True,86.8,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0865,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone E today?,Spinning reserve clears at 8.9 USD/MW-hour in Zone E. Total procurement for the 710 MW requirement costs 358846 USD/hour. Fast-frequency response from batteries clears at 9.2 USD/MW-hour.,4902.463,4878.073,24.39,0.992,1.012,0.749,40.2,IEEE-118,SCN_MA_0865,none,N/A,N/A,T01,False,True,3,4.0,True,0.0,0.0,0.361,0.498,0.846,True,87.1,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0866,market_analysis,train,reasoning,medium,How does a 124 MW generation outage affect real-time prices in Zone D?,Loss of 124 MW tightens supply margin from 16.3% to 10.6% and raises real-time price from 50.8 to 74.8 USD/MWh. Demand response at the 75 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,2868.21,2851.103,17.107,0.972,1.017,0.761,35.2,IEEE-30,SCN_MA_0866,none,N/A,N/A,T02,False,True,3,5.0,True,0.0,0.0,0.361,0.427,0.842,True,91.2,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0867,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 350 MW battery storage asset in today's market?,Optimal strategy: charge 350 MW overnight at 49.5 USD/MWh and discharge during the evening peak at forecast 81.5 USD/MWh. Expected daily arbitrage revenue is 54238 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 27537 USD. Power balance and voltage limits are maintained at all operating points.,3490.426,3466.163,24.263,0.977,1.036,0.763,34.6,IEEE-118,SCN_MA_0867,none,N/A,N/A,T03,False,True,3,3.67,True,0.0,0.0,0.314,0.519,0.851,True,93.6,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0868,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone B on 5 Apr 2023?,"Day-ahead price for Peak Zone B on 5 Apr 2023 is 61.3 USD/MWh, reflecting a supply margin of 14.3% and 20% renewable penetration. The congestion component is 9.7 USD/MWh and the loss component is 2.4 USD/MWh.",2709.955,2691.117,18.838,0.96,1.018,0.889,57.9,IEEE-118,SCN_MA_0868,none,N/A,N/A,T04,False,True,3,4.0,True,0.0,0.0,0.397,0.491,0.856,True,93.8,False,none,0.77,physics-constrained synthetic generation,2024-01-01
MA_0869,market_analysis,train,reasoning,medium,How does congestion on the 64-65 interface affect locational marginal prices between Zones A and B?,Congestion on the 64-65 interface creates a 20.6 USD/MWh price wedge — Zone A clears at 53.6 USD/MWh and Zone B at 77.6 USD/MWh. Line utilisation is 0.90 pu of rated capacity. CRR holders earn 2307 USD/hour per 100 MW held. Re-dispatching 398 MW narrows the spread to 12.3 USD/MWh.,3411.574,3397.982,13.592,0.977,1.034,0.9,34.8,IEEE-30,SCN_MA_0869,none,N/A,N/A,T05,False,True,3,3.33,True,0.0,0.0,0.375,0.53,0.827,True,90.5,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0870,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 153 MW battery storage asset in today's market?,Optimal strategy: charge 153 MW overnight at 53.7 USD/MWh and discharge during the evening peak at forecast 85.7 USD/MWh. Expected daily arbitrage revenue is 53351 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 20847 USD. Power balance and voltage limits are maintained at all operating points.,3501.609,3477.268,24.341,0.975,1.012,0.634,59.4,IEEE-118,SCN_MA_0870,none,N/A,N/A,T06,False,True,3,3.33,True,0.0,0.0,0.322,0.471,0.845,True,90.6,False,none,0.81,physics-constrained synthetic generation,2024-01-01
MA_0871,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone E on 20 Jul 2023?,"Day-ahead price for Peak Zone E on 20 Jul 2023 is 77.4 USD/MWh, reflecting a supply margin of 13.0% and 50% renewable penetration. The congestion component is 12.0 USD/MWh and the loss component is 1.5 USD/MWh.",4936.71,4907.266,29.444,0.965,1.024,0.757,28.7,IEEE-118,SCN_MA_0871,none,N/A,N/A,T07,False,True,3,3.33,True,0.0,0.0,0.332,0.533,0.826,True,93.4,False,none,0.83,physics-constrained synthetic generation,2024-01-01
MA_0872,market_analysis,train,reasoning,medium,How does congestion on the 15-33 interface affect locational marginal prices between Zones A and B?,Congestion on the 15-33 interface creates a 23.6 USD/MWh price wedge — Zone A clears at 61.3 USD/MWh and Zone B at 85.3 USD/MWh. Line utilisation is 0.73 pu of rated capacity. CRR holders earn 2457 USD/hour per 100 MW held. Re-dispatching 348 MW narrows the spread to 8.2 USD/MWh.,4222.288,4201.282,21.006,0.976,1.036,0.734,68.6,IEEE-30,SCN_MA_0872,none,N/A,N/A,T08,False,True,3,4.67,True,0.0,0.0,0.399,0.534,0.831,True,92.5,False,none,0.78,physics-constrained synthetic generation,2024-01-01
MA_0873,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 253 MW battery storage asset in today's market?,Optimal strategy: charge 253 MW overnight at 52.7 USD/MWh and discharge during the evening peak at forecast 84.7 USD/MWh. Expected daily arbitrage revenue is 44142 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 32765 USD. Power balance and voltage limits are maintained at all operating points.,3497.204,3476.346,20.858,0.983,1.035,0.938,16.7,IEEE-30,SCN_MA_0873,none,N/A,N/A,T09,False,True,3,4.67,True,0.0,0.0,0.378,0.426,0.838,True,88.2,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0874,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone E today?,Spinning reserve clears at 8.8 USD/MW-hour in Zone E. Total procurement for the 468 MW requirement costs 303623 USD/hour. Fast-frequency response from batteries clears at 15.3 USD/MW-hour.,4291.24,4265.646,25.594,0.975,1.043,0.859,34.3,IEEE-118,SCN_MA_0874,none,N/A,N/A,T10,False,True,3,4.33,True,0.0,0.0,0.316,0.441,0.839,True,92.5,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0875,market_analysis,train,reasoning,medium,How does congestion on the 89-92 interface affect locational marginal prices between Zones A and B?,Congestion on the 89-92 interface creates a 22.9 USD/MWh price wedge — Zone A clears at 53.6 USD/MWh and Zone B at 77.6 USD/MWh. Line utilisation is 0.83 pu of rated capacity. CRR holders earn 1802 USD/hour per 100 MW held. Re-dispatching 282 MW narrows the spread to 8.9 USD/MWh.,4310.551,4293.377,17.174,0.969,1.029,0.83,36.6,IEEE-118,SCN_MA_0875,none,N/A,N/A,T11,False,True,3,4.33,True,0.0,0.0,0.401,0.432,0.843,True,87.4,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0876,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 275 MW battery storage asset in today's market?,Optimal strategy: charge 275 MW overnight at 42.4 USD/MWh and discharge during the evening peak at forecast 74.4 USD/MWh. Expected daily arbitrage revenue is 43689 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 37387 USD. Power balance and voltage limits are maintained at all operating points.,2567.977,2550.126,17.851,0.959,1.035,0.676,45.0,IEEE-30,SCN_MA_0876,none,N/A,N/A,T12,False,True,3,3.33,True,0.0,0.0,0.359,0.445,0.852,True,90.1,False,none,0.83,physics-constrained synthetic generation,2024-01-01
MA_0877,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone A today?,Spinning reserve clears at 6.6 USD/MW-hour in Zone A. Total procurement for the 331 MW requirement costs 92621 USD/hour. Fast-frequency response from batteries clears at 12.3 USD/MW-hour.,2058.531,2046.253,12.278,0.971,1.041,0.827,42.1,IEEE-118,SCN_MA_0877,none,N/A,N/A,T01,False,True,3,4.33,True,0.0,0.0,0.384,0.532,0.838,True,88.0,False,none,0.81,physics-constrained synthetic generation,2024-01-01
MA_0878,market_analysis,train,reasoning,medium,How does a 524 MW generation outage affect real-time prices in Zone C?,Loss of 524 MW tightens supply margin from 10.8% to 7.0% and raises real-time price from 67.9 to 91.9 USD/MWh. Demand response at the 71 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,5297.985,5266.387,31.598,0.972,1.028,0.798,50.9,IEEE-118,SCN_MA_0878,none,N/A,N/A,T02,False,True,3,4.0,True,0.0,0.0,0.408,0.438,0.855,True,85.3,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0879,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 231 MW battery storage asset in today's market?,Optimal strategy: charge 231 MW overnight at 44.0 USD/MWh and discharge during the evening peak at forecast 76.0 USD/MWh. Expected daily arbitrage revenue is 34543 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 26404 USD. Power balance and voltage limits are maintained at all operating points.,2189.189,2173.971,15.218,0.97,1.039,0.579,13.9,IEEE-118,SCN_MA_0879,none,N/A,N/A,T03,False,True,3,4.67,True,0.0,0.0,0.387,0.464,0.853,True,90.1,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0880,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone E today?,Spinning reserve clears at 11.0 USD/MW-hour in Zone E. Total procurement for the 621 MW requirement costs 228996 USD/hour. Fast-frequency response from batteries clears at 8.6 USD/MW-hour.,3528.833,3511.277,17.556,0.984,1.016,0.607,65.0,IEEE-118,SCN_MA_0880,none,N/A,N/A,T04,False,True,3,3.67,True,0.0,0.0,0.364,0.529,0.85,True,90.4,False,none,0.76,physics-constrained synthetic generation,2024-01-01
MA_0881,market_analysis,train,reasoning,medium,How does congestion on the 38-65 interface affect locational marginal prices between Zones A and B?,Congestion on the 38-65 interface creates a 29.1 USD/MWh price wedge — Zone A clears at 55.8 USD/MWh and Zone B at 79.8 USD/MWh. Line utilisation is 0.64 pu of rated capacity. CRR holders earn 1861 USD/hour per 100 MW held. Re-dispatching 153 MW narrows the spread to 12.0 USD/MWh.,3698.631,3683.895,14.736,0.966,1.017,0.636,12.5,IEEE-118,SCN_MA_0881,none,N/A,N/A,T05,False,True,3,3.67,True,0.0,0.0,0.318,0.511,0.855,True,86.3,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0882,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 275 MW battery storage asset in today's market?,Optimal strategy: charge 275 MW overnight at 64.3 USD/MWh and discharge during the evening peak at forecast 96.3 USD/MWh. Expected daily arbitrage revenue is 43075 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 34805 USD. Power balance and voltage limits are maintained at all operating points.,4730.691,4711.844,18.847,0.974,1.02,0.551,61.5,IEEE-118,SCN_MA_0882,none,N/A,N/A,T06,False,True,3,3.67,True,0.0,0.0,0.33,0.465,0.837,True,89.0,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0883,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone A today?,Spinning reserve clears at 6.5 USD/MW-hour in Zone A. Total procurement for the 538 MW requirement costs 254089 USD/hour. Fast-frequency response from batteries clears at 17.7 USD/MW-hour.,3850.814,3827.847,22.967,0.965,1.018,0.718,35.4,IEEE-118,SCN_MA_0883,none,N/A,N/A,T07,False,True,3,4.33,True,0.0,0.0,0.334,0.482,0.851,True,86.1,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0884,market_analysis,train,reasoning,medium,How does a 302 MW generation outage affect real-time prices in Zone C?,Loss of 302 MW tightens supply margin from 11.7% to 7.6% and raises real-time price from 50.5 to 74.5 USD/MWh. Demand response at the 72 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,3201.831,3182.735,19.096,0.978,1.031,0.791,35.8,IEEE-118,SCN_MA_0884,none,N/A,N/A,T08,False,True,3,4.67,True,0.0,0.0,0.342,0.485,0.832,True,88.7,False,none,0.77,physics-constrained synthetic generation,2024-01-01
MA_0885,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 179 MW battery storage asset in today's market?,Optimal strategy: charge 179 MW overnight at 53.4 USD/MWh and discharge during the evening peak at forecast 85.4 USD/MWh. Expected daily arbitrage revenue is 44518 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 33024 USD. Power balance and voltage limits are maintained at all operating points.,3956.232,3928.731,27.501,0.969,1.037,0.685,48.2,IEEE-30,SCN_MA_0885,none,N/A,N/A,T09,False,True,3,4.67,True,0.0,0.0,0.325,0.438,0.857,True,92.8,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0886,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone A on 14 Jul 2023?,"Day-ahead price for Peak Zone A on 14 Jul 2023 is 56.1 USD/MWh, reflecting a supply margin of 13.4% and 40% renewable penetration. The congestion component is 7.3 USD/MWh and the loss component is 1.2 USD/MWh.",2200.294,2184.999,15.295,0.962,1.015,0.867,18.3,IEEE-118,SCN_MA_0886,none,N/A,N/A,T10,False,True,3,4.0,True,0.0,0.0,0.397,0.502,0.85,True,90.9,False,none,0.74,physics-constrained synthetic generation,2024-01-01
MA_0887,market_analysis,train,reasoning,medium,How does a 213 MW generation outage affect real-time prices in Zone E?,Loss of 213 MW tightens supply margin from 18.3% to 11.9% and raises real-time price from 56.8 to 80.8 USD/MWh. Demand response at the 70 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,3727.607,3712.756,14.851,0.981,1.021,0.738,45.1,IEEE-118,SCN_MA_0887,none,N/A,N/A,T11,False,True,3,3.67,True,0.0,0.0,0.339,0.426,0.837,True,91.5,False,none,0.77,physics-constrained synthetic generation,2024-01-01
MA_0888,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 394 MW battery storage asset in today's market?,Optimal strategy: charge 394 MW overnight at 63.5 USD/MWh and discharge during the evening peak at forecast 95.5 USD/MWh. Expected daily arbitrage revenue is 31351 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 23124 USD. Power balance and voltage limits are maintained at all operating points.,5302.231,5275.852,26.379,0.99,1.05,0.658,62.8,IEEE-118,SCN_MA_0888,none,N/A,N/A,T12,False,True,3,3.33,True,0.0,0.0,0.396,0.474,0.834,True,93.5,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0889,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone B today?,Spinning reserve clears at 6.8 USD/MW-hour in Zone B. Total procurement for the 372 MW requirement costs 191872 USD/hour. Fast-frequency response from batteries clears at 8.3 USD/MW-hour.,3155.759,3133.822,21.937,0.969,1.005,0.797,31.4,IEEE-118,SCN_MA_0889,none,N/A,N/A,T01,False,True,3,4.33,True,0.0,0.0,0.363,0.517,0.844,True,89.2,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0890,market_analysis,train,reasoning,medium,How does a 155 MW generation outage affect real-time prices in Zone B?,Loss of 155 MW tightens supply margin from 17.8% to 11.5% and raises real-time price from 44.0 to 68.0 USD/MWh. Demand response at the 72 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,2286.947,2271.05,15.897,0.951,1.041,0.832,56.8,IEEE-30,SCN_MA_0890,none,N/A,N/A,T02,False,True,3,4.33,True,0.0,0.0,0.403,0.45,0.841,True,89.4,False,none,0.78,physics-constrained synthetic generation,2024-01-01
MA_0891,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 334 MW battery storage asset in today's market?,Optimal strategy: charge 334 MW overnight at 48.5 USD/MWh and discharge during the evening peak at forecast 80.5 USD/MWh. Expected daily arbitrage revenue is 32536 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 35646 USD. Power balance and voltage limits are maintained at all operating points.,3047.341,3035.2,12.141,0.952,1.037,0.828,55.0,IEEE-118,SCN_MA_0891,none,N/A,N/A,T03,False,True,3,4.0,True,0.0,0.0,0.375,0.48,0.829,True,91.2,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0892,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone D today?,Spinning reserve clears at 8.8 USD/MW-hour in Zone D. Total procurement for the 340 MW requirement costs 193695 USD/hour. Fast-frequency response from batteries clears at 15.3 USD/MW-hour.,3061.081,3045.852,15.229,0.971,1.029,0.739,46.2,IEEE-30,SCN_MA_0892,none,N/A,N/A,T04,False,True,3,4.33,True,0.0,0.0,0.318,0.529,0.834,True,91.7,False,none,0.83,physics-constrained synthetic generation,2024-01-01
MA_0893,market_analysis,train,reasoning,medium,How does a 187 MW generation outage affect real-time prices in Zone D?,Loss of 187 MW tightens supply margin from 15.6% to 10.2% and raises real-time price from 63.6 to 87.6 USD/MWh. Demand response at the 67 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,3897.118,3877.729,19.389,0.972,1.018,0.662,64.7,IEEE-118,SCN_MA_0893,none,N/A,N/A,T05,False,True,3,3.0,True,0.0,0.0,0.368,0.518,0.843,True,86.3,False,none,0.77,physics-constrained synthetic generation,2024-01-01
MA_0894,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 267 MW battery storage asset in today's market?,Optimal strategy: charge 267 MW overnight at 49.4 USD/MWh and discharge during the evening peak at forecast 81.4 USD/MWh. Expected daily arbitrage revenue is 34629 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 31847 USD. Power balance and voltage limits are maintained at all operating points.,3355.427,3335.415,20.012,0.975,1.027,0.8,61.9,IEEE-118,SCN_MA_0894,none,N/A,N/A,T06,False,True,3,3.0,True,0.0,0.0,0.412,0.439,0.83,True,86.3,False,none,0.83,physics-constrained synthetic generation,2024-01-01
MA_0895,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone B today?,Spinning reserve clears at 9.6 USD/MW-hour in Zone B. Total procurement for the 317 MW requirement costs 146911 USD/hour. Fast-frequency response from batteries clears at 9.4 USD/MW-hour.,2526.621,2509.058,17.563,0.978,1.024,0.765,43.0,IEEE-118,SCN_MA_0895,none,N/A,N/A,T07,False,True,3,4.67,True,0.0,0.0,0.355,0.495,0.837,True,88.6,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0896,market_analysis,train,reasoning,medium,How does a 407 MW generation outage affect real-time prices in Zone D?,Loss of 407 MW tightens supply margin from 13.1% to 8.5% and raises real-time price from 66.8 to 90.8 USD/MWh. Demand response at the 70 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,5221.879,5190.735,31.144,0.971,1.04,0.854,46.7,IEEE-118,SCN_MA_0896,none,N/A,N/A,T08,False,True,3,4.67,True,0.0,0.0,0.348,0.536,0.857,True,86.9,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0897,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 313 MW battery storage asset in today's market?,Optimal strategy: charge 313 MW overnight at 60.8 USD/MWh and discharge during the evening peak at forecast 92.8 USD/MWh. Expected daily arbitrage revenue is 48310 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 38943 USD. Power balance and voltage limits are maintained at all operating points.,4417.584,4395.606,21.978,0.985,1.042,0.821,21.6,IEEE-118,SCN_MA_0897,none,N/A,N/A,T09,False,True,3,3.67,True,0.0,0.0,0.389,0.537,0.831,True,93.6,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0898,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone A today?,Spinning reserve clears at 8.1 USD/MW-hour in Zone A. Total procurement for the 328 MW requirement costs 198948 USD/hour. Fast-frequency response from batteries clears at 15.3 USD/MW-hour.,2957.438,2933.966,23.472,0.983,1.033,0.757,34.7,IEEE-118,SCN_MA_0898,none,N/A,N/A,T10,False,True,3,3.67,True,0.0,0.0,0.393,0.508,0.829,True,91.2,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0899,market_analysis,train,reasoning,medium,How does a 366 MW generation outage affect real-time prices in Zone A?,Loss of 366 MW tightens supply margin from 14.5% to 9.4% and raises real-time price from 60.1 to 84.1 USD/MWh. Demand response at the 73 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,3674.784,3660.143,14.641,0.972,1.023,0.675,32.2,IEEE-118,SCN_MA_0899,none,N/A,N/A,T11,False,True,3,4.0,True,0.0,0.0,0.381,0.489,0.836,True,88.9,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0900,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 286 MW battery storage asset in today's market?,Optimal strategy: charge 286 MW overnight at 65.5 USD/MWh and discharge during the evening peak at forecast 97.5 USD/MWh. Expected daily arbitrage revenue is 28711 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 26542 USD. Power balance and voltage limits are maintained at all operating points.,5453.938,5416.026,37.912,0.962,1.021,0.523,67.6,IEEE-30,SCN_MA_0900,none,N/A,N/A,T12,False,True,3,4.67,True,0.0,0.0,0.311,0.519,0.827,True,89.4,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0901,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone E today?,Spinning reserve clears at 7.9 USD/MW-hour in Zone E. Total procurement for the 519 MW requirement costs 219188 USD/hour. Fast-frequency response from batteries clears at 14.8 USD/MW-hour.,3626.939,3598.154,28.785,0.952,1.026,0.699,23.9,IEEE-118,SCN_MA_0901,none,N/A,N/A,T01,False,True,3,4.67,True,0.0,0.0,0.366,0.526,0.835,True,87.5,False,none,0.81,physics-constrained synthetic generation,2024-01-01
MA_0902,market_analysis,train,reasoning,medium,How does congestion on the 89-92 interface affect locational marginal prices between Zones A and B?,Congestion on the 89-92 interface creates a 23.5 USD/MWh price wedge — Zone A clears at 55.4 USD/MWh and Zone B at 79.4 USD/MWh. Line utilisation is 0.78 pu of rated capacity. CRR holders earn 3170 USD/hour per 100 MW held. Re-dispatching 416 MW narrows the spread to 13.8 USD/MWh.,4250.399,4216.666,33.733,0.958,1.018,0.782,15.7,IEEE-118,SCN_MA_0902,none,N/A,N/A,T02,False,True,3,3.67,True,0.0,0.0,0.319,0.427,0.842,True,93.2,False,none,0.76,physics-constrained synthetic generation,2024-01-01
MA_0903,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 364 MW battery storage asset in today's market?,Optimal strategy: charge 364 MW overnight at 56.0 USD/MWh and discharge during the evening peak at forecast 88.0 USD/MWh. Expected daily arbitrage revenue is 37250 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 38517 USD. Power balance and voltage limits are maintained at all operating points.,3872.838,3849.74,23.098,0.978,1.021,0.594,26.8,IEEE-118,SCN_MA_0903,none,N/A,N/A,T03,False,True,3,4.0,True,0.0,0.0,0.39,0.53,0.828,True,85.1,False,none,0.84,physics-constrained synthetic generation,2024-01-01
MA_0904,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone E today?,Spinning reserve clears at 9.3 USD/MW-hour in Zone E. Total procurement for the 491 MW requirement costs 334520 USD/hour. Fast-frequency response from batteries clears at 17.8 USD/MW-hour.,4798.126,4764.773,33.353,0.97,1.023,0.789,68.7,IEEE-118,SCN_MA_0904,none,N/A,N/A,T04,False,True,3,4.67,True,0.0,0.0,0.312,0.496,0.835,True,85.2,False,none,0.83,physics-constrained synthetic generation,2024-01-01
