sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
RI_0939,renewable_integration,train,multi_step,hard,What storage capacity firms a 156 MW wind farm to within ±5% of rated output?,Firming 156 MW wind to ±5% (±8 MW) requires 56 MW / 224 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 78 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,3085.719,3067.315,18.404,0.971,1.045,0.707,34.7,IEEE-118,SCN_RI_0939,none,N/A,N/A,T03,False,True,3,4.0,True,0.0,0.0,0.367,0.436,0.822,True,85.5,False,none,0.81,physics-constrained synthetic generation,2024-01-01
RI_0940,renewable_integration,train,factual,easy,What is the wind fleet ramp capability under current meteorological conditions?,"Wind fleet upward ramp capability is 280.3 MW per 15-minute interval based on current wind gradient measurements. Maximum observed 15-minute ramp over the past 30 days was 246.7 MW, providing 10.6% headroom. Voltage at wind-connected buses is within 0.95–1.05 pu.",2820.308,2803.487,16.821,0.991,1.025,0.881,40.5,IEEE-118,SCN_RI_0940,none,N/A,N/A,T04,False,True,3,4.0,True,0.0,0.0,0.386,0.442,0.83,True,88.4,False,none,0.8,physics-constrained synthetic generation,2024-01-01
RI_0941,renewable_integration,train,reasoning,medium,How should the operator manage a 353 MW wind ramp-down under 15% renewable penetration?,A 353 MW wind ramp-down at 15% penetration requires coordinated four-stage response: (1) fast frequency response from battery storage — 132 MW within 1 s; (2) governor droop from thermal units — 88 MW within 10 s; (3) demand response — 71 MW within 5 min; (4) CCGT start-up — 44 MW within 15 min. Frequency nadir is 59.47 Hz — above the 59.3 Hz UFLS threshold. Voltage at all buses remains within 0.95–1.05 pu.,3282.429,3262.852,19.577,0.986,1.023,0.775,47.3,IEEE-30,SCN_RI_0941,none,N/A,N/A,T05,False,True,3,3.33,True,0.0,0.0,0.358,0.508,0.827,True,87.8,False,none,0.77,physics-constrained synthetic generation,2024-01-01
RI_0942,renewable_integration,train,multi_step,hard,What storage capacity firms a 474 MW wind farm to within ±5% of rated output?,Firming 474 MW wind to ±5% (±24 MW) requires 171 MW / 682 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 239 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,4219.294,4185.808,33.486,0.983,1.025,0.892,45.4,IEEE-118,SCN_RI_0942,none,N/A,N/A,T06,False,True,3,4.0,True,0.0,0.0,0.31,0.479,0.822,True,91.8,False,none,0.82,physics-constrained synthetic generation,2024-01-01
RI_0943,renewable_integration,train,factual,easy,What is the wind fleet ramp capability under current meteorological conditions?,"Wind fleet upward ramp capability is 140.9 MW per 15-minute interval based on current wind gradient measurements. Maximum observed 15-minute ramp over the past 30 days was 124.0 MW, providing 12.1% headroom. Voltage at wind-connected buses is within 0.95–1.05 pu.",2447.264,2435.089,12.175,0.98,1.023,0.835,51.5,IEEE-14,SCN_RI_0943,none,N/A,N/A,T07,False,True,3,3.67,True,0.0,0.0,0.312,0.499,0.847,True,86.7,False,none,0.76,physics-constrained synthetic generation,2024-01-01
RI_0944,renewable_integration,train,reasoning,medium,What curtailment is needed to prevent voltage violations at 70% renewable penetration?,"At 70% penetration, voltage rise at remote generation buses exceeds 1.05 pu at 8 locations. Required curtailment: 308.0 MW solar at buses 87 and 89, and 246.4 MW wind at buses 91 and 22. Post-curtailment maximum voltage is 1.011 pu. Curtailment opportunity cost at 25.2 USD/MWh is 171849 USD/hour.",2672.8,2654.22,18.58,0.956,1.011,0.851,73.1,IEEE-118,SCN_RI_0944,none,N/A,N/A,T08,False,True,3,4.0,True,0.0,0.0,0.319,0.504,0.846,True,90.9,False,none,0.83,physics-constrained synthetic generation,2024-01-01
RI_0945,renewable_integration,train,multi_step,hard,What storage capacity firms a 164 MW wind farm to within ±5% of rated output?,Firming 164 MW wind to ±5% (±8 MW) requires 59 MW / 236 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 83 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,2236.297,2227.387,8.91,0.955,1.028,0.775,47.7,IEEE-30,SCN_RI_0945,none,N/A,N/A,T09,False,True,3,4.0,True,0.0,0.0,0.366,0.449,0.849,True,88.7,False,none,0.82,physics-constrained synthetic generation,2024-01-01
RI_0946,renewable_integration,train,factual,easy,What is the current renewable penetration level and its impact on system inertia?,"Instantaneous renewable penetration is 60.0% — wind 491.6 MW, solar 301.3 MW — out of 2486.4 MW total system load. System inertia has fallen to 5.6 GW-s from the conventional 8.2 GW-s baseline, requiring 559.9 MW of synthetic inertia from grid-forming inverters to meet the ROCOF limit.",2503.826,2486.421,17.405,0.972,1.044,0.716,31.8,IEEE-14,SCN_RI_0946,none,N/A,N/A,T10,False,True,3,4.0,True,0.0,0.0,0.345,0.436,0.851,True,90.4,False,none,0.81,physics-constrained synthetic generation,2024-01-01
RI_0947,renewable_integration,train,reasoning,medium,How should the operator manage a 241 MW wind ramp-down under 40% renewable penetration?,A 241 MW wind ramp-down at 40% penetration requires coordinated four-stage response: (1) fast frequency response from battery storage — 90 MW within 1 s; (2) governor droop from thermal units — 60 MW within 10 s; (3) demand response — 48 MW within 5 min; (4) CCGT start-up — 30 MW within 15 min. Frequency nadir is 59.43 Hz — above the 59.3 Hz UFLS threshold. Voltage at all buses remains within 0.95–1.05 pu.,2222.55,2209.294,13.256,0.964,1.03,0.612,75.9,IEEE-118,SCN_RI_0947,none,N/A,N/A,T11,False,True,3,3.67,True,0.0,0.0,0.331,0.49,0.851,True,91.6,False,none,0.82,physics-constrained synthetic generation,2024-01-01
RI_0948,renewable_integration,train,multi_step,hard,What storage capacity firms a 323 MW wind farm to within ±5% of rated output?,Firming 323 MW wind to ±5% (±16 MW) requires 116 MW / 465 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 163 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,5546.598,5519.003,27.595,0.97,1.014,0.722,38.9,IEEE-14,SCN_RI_0948,none,N/A,N/A,T12,False,True,3,4.33,True,0.0,0.0,0.374,0.503,0.839,True,89.5,False,none,0.81,physics-constrained synthetic generation,2024-01-01
RI_0949,renewable_integration,train,factual,easy,What is the wind fleet ramp capability under current meteorological conditions?,"Wind fleet upward ramp capability is 333.8 MW per 15-minute interval based on current wind gradient measurements. Maximum observed 15-minute ramp over the past 30 days was 293.7 MW, providing 10.1% headroom. Voltage at wind-connected buses is within 0.95–1.05 pu.",4839.585,4801.176,38.409,0.968,1.029,0.976,69.9,IEEE-118,SCN_RI_0949,none,N/A,N/A,T01,False,True,3,3.33,True,0.0,0.0,0.337,0.439,0.837,True,87.4,False,none,0.74,physics-constrained synthetic generation,2024-01-01
RI_0950,renewable_integration,train,reasoning,medium,What curtailment is needed to prevent voltage violations at 15% renewable penetration?,"At 15% penetration, voltage rise at remote generation buses exceeds 1.05 pu at 8 locations. Required curtailment: 195.2 MW solar at buses 87 and 89, and 156.2 MW wind at buses 91 and 22. Post-curtailment maximum voltage is 1.026 pu. Curtailment opportunity cost at 26.2 USD/MWh is 199641 USD/hour.",3160.941,3138.968,21.973,0.992,1.026,0.666,65.1,IEEE-14,SCN_RI_0950,none,N/A,N/A,T02,False,True,3,5.0,True,0.0,0.0,0.39,0.492,0.849,True,90.3,False,none,0.84,physics-constrained synthetic generation,2024-01-01
RI_0951,renewable_integration,train,multi_step,hard,What storage capacity firms a 276 MW wind farm to within ±5% of rated output?,Firming 276 MW wind to ±5% (±14 MW) requires 99 MW / 397 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 139 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,2955.799,2938.17,17.629,0.957,1.025,0.88,43.5,IEEE-118,SCN_RI_0951,none,N/A,N/A,T03,False,True,3,4.33,True,0.0,0.0,0.328,0.512,0.833,True,87.0,False,none,0.74,physics-constrained synthetic generation,2024-01-01
RI_0952,renewable_integration,train,factual,easy,What is the current renewable penetration level and its impact on system inertia?,"Instantaneous renewable penetration is 15.0% — wind 933.4 MW, solar 572.1 MW — out of 2065.0 MW total system load. System inertia has fallen to 3.6 GW-s from the conventional 8.4 GW-s baseline, requiring 616.2 MW of synthetic inertia from grid-forming inverters to meet the ROCOF limit.",2079.411,2064.956,14.455,0.966,1.041,0.57,69.3,IEEE-30,SCN_RI_0952,none,N/A,N/A,T04,False,True,3,3.0,True,0.0,0.0,0.4,0.53,0.836,True,93.5,False,none,0.77,physics-constrained synthetic generation,2024-01-01
RI_0953,renewable_integration,train,reasoning,medium,What curtailment is needed to prevent voltage violations at 30% renewable penetration?,"At 30% penetration, voltage rise at remote generation buses exceeds 1.05 pu at 12 locations. Required curtailment: 374.2 MW solar at buses 87 and 89, and 299.3 MW wind at buses 91 and 22. Post-curtailment maximum voltage is 1.006 pu. Curtailment opportunity cost at 25.6 USD/MWh is 311132 USD/hour.",4326.343,4300.54,25.803,0.963,1.006,0.83,79.7,IEEE-118,SCN_RI_0953,none,N/A,N/A,T05,False,True,3,4.67,True,0.0,0.0,0.362,0.478,0.85,True,85.4,False,none,0.77,physics-constrained synthetic generation,2024-01-01
RI_0954,renewable_integration,train,multi_step,hard,What storage capacity firms a 461 MW wind farm to within ±5% of rated output?,Firming 461 MW wind to ±5% (±23 MW) requires 166 MW / 664 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 233 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,4516.75,4494.279,22.471,0.977,1.019,0.8,71.0,IEEE-118,SCN_RI_0954,none,N/A,N/A,T06,False,True,3,4.0,True,0.0,0.0,0.324,0.505,0.849,True,93.5,False,none,0.83,physics-constrained synthetic generation,2024-01-01
RI_0955,renewable_integration,train,factual,easy,What is the current renewable penetration level and its impact on system inertia?,"Instantaneous renewable penetration is 78.0% — wind 1062.8 MW, solar 651.4 MW — out of 4182.2 MW total system load. System inertia has fallen to 7.0 GW-s from the conventional 8.1 GW-s baseline, requiring 660.0 MW of synthetic inertia from grid-forming inverters to meet the ROCOF limit.",4211.449,4182.174,29.275,0.967,1.015,0.818,39.0,IEEE-30,SCN_RI_0955,none,N/A,N/A,T07,False,True,3,4.67,True,0.0,0.0,0.367,0.439,0.852,True,88.5,False,none,0.79,physics-constrained synthetic generation,2024-01-01
RI_0956,renewable_integration,train,reasoning,medium,How should the operator manage a 368 MW wind ramp-down under 40% renewable penetration?,A 368 MW wind ramp-down at 40% penetration requires coordinated four-stage response: (1) fast frequency response from battery storage — 138 MW within 1 s; (2) governor droop from thermal units — 92 MW within 10 s; (3) demand response — 74 MW within 5 min; (4) CCGT start-up — 46 MW within 15 min. Frequency nadir is 59.63 Hz — above the 59.3 Hz UFLS threshold. Voltage at all buses remains within 0.95–1.05 pu.,3989.901,3966.104,23.797,0.967,1.018,0.854,73.1,IEEE-118,SCN_RI_0956,none,N/A,N/A,T08,False,True,3,3.67,True,0.0,0.0,0.332,0.49,0.842,True,90.5,False,none,0.83,physics-constrained synthetic generation,2024-01-01
RI_0957,renewable_integration,train,multi_step,hard,What storage capacity firms a 447 MW wind farm to within ±5% of rated output?,Firming 447 MW wind to ±5% (±22 MW) requires 161 MW / 644 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 225 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,4480.798,4458.505,22.293,0.982,1.024,0.519,63.4,IEEE-30,SCN_RI_0957,none,N/A,N/A,T09,False,True,3,4.0,True,0.0,0.0,0.355,0.534,0.85,True,85.7,False,none,0.75,physics-constrained synthetic generation,2024-01-01
RI_0958,renewable_integration,train,factual,easy,What is the current renewable penetration level and its impact on system inertia?,"Instantaneous renewable penetration is 20.0% — wind 2081.7 MW, solar 1275.9 MW — out of 4414.3 MW total system load. System inertia has fallen to 5.3 GW-s from the conventional 7.9 GW-s baseline, requiring 456.3 MW of synthetic inertia from grid-forming inverters to meet the ROCOF limit.",4445.184,4414.284,30.9,0.986,1.036,0.777,74.9,IEEE-118,SCN_RI_0958,none,N/A,N/A,T10,False,True,3,3.67,True,0.0,0.0,0.336,0.519,0.829,True,86.1,False,none,0.77,physics-constrained synthetic generation,2024-01-01
RI_0959,renewable_integration,train,reasoning,medium,How should the operator manage a 118 MW wind ramp-down under 78% renewable penetration?,A 118 MW wind ramp-down at 78% penetration requires coordinated four-stage response: (1) fast frequency response from battery storage — 44 MW within 1 s; (2) governor droop from thermal units — 30 MW within 10 s; (3) demand response — 24 MW within 5 min; (4) CCGT start-up — 15 MW within 15 min. Frequency nadir is 59.56 Hz — above the 59.3 Hz UFLS threshold. Voltage at all buses remains within 0.95–1.05 pu.,2607.296,2591.746,15.55,0.972,1.033,0.647,31.9,IEEE-14,SCN_RI_0959,none,N/A,N/A,T11,False,True,3,4.0,True,0.0,0.0,0.399,0.452,0.842,True,91.9,False,none,0.75,physics-constrained synthetic generation,2024-01-01
RI_0960,renewable_integration,train,multi_step,hard,What storage capacity firms a 470 MW wind farm to within ±5% of rated output?,Firming 470 MW wind to ±5% (±24 MW) requires 169 MW / 677 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 237 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,4038.786,4010.711,28.075,0.959,1.033,0.596,39.8,IEEE-118,SCN_RI_0960,none,N/A,N/A,T12,False,True,3,4.67,True,0.0,0.0,0.311,0.462,0.842,True,86.4,False,none,0.81,physics-constrained synthetic generation,2024-01-01
RI_0961,renewable_integration,train,factual,easy,What is the wind fleet ramp capability under current meteorological conditions?,"Wind fleet upward ramp capability is 296.4 MW per 15-minute interval based on current wind gradient measurements. Maximum observed 15-minute ramp over the past 30 days was 260.8 MW, providing 7.3% headroom. Voltage at wind-connected buses is within 0.95–1.05 pu.",3216.426,3200.424,16.002,0.977,1.033,0.792,70.0,IEEE-118,SCN_RI_0961,none,N/A,N/A,T01,False,True,3,3.33,True,0.0,0.0,0.321,0.497,0.837,True,85.2,False,none,0.74,physics-constrained synthetic generation,2024-01-01
RI_0962,renewable_integration,train,reasoning,medium,How should the operator manage a 535 MW wind ramp-down under 35% renewable penetration?,A 535 MW wind ramp-down at 35% penetration requires coordinated four-stage response: (1) fast frequency response from battery storage — 201 MW within 1 s; (2) governor droop from thermal units — 134 MW within 10 s; (3) demand response — 107 MW within 5 min; (4) CCGT start-up — 67 MW within 15 min. Frequency nadir is 59.44 Hz — above the 59.3 Hz UFLS threshold. Voltage at all buses remains within 0.95–1.05 pu.,5136.371,5105.737,30.634,0.973,1.024,0.859,73.0,IEEE-118,SCN_RI_0962,none,N/A,N/A,T02,False,True,3,4.0,True,0.0,0.0,0.321,0.423,0.85,True,87.9,False,none,0.79,physics-constrained synthetic generation,2024-01-01
RI_0963,renewable_integration,train,multi_step,hard,What storage capacity firms a 162 MW wind farm to within ±5% of rated output?,Firming 162 MW wind to ±5% (±8 MW) requires 58 MW / 233 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 82 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,3168.133,3155.511,12.622,0.96,1.023,0.601,41.2,IEEE-118,SCN_RI_0963,none,N/A,N/A,T03,False,True,3,4.0,True,0.0,0.0,0.379,0.444,0.854,True,85.7,False,none,0.77,physics-constrained synthetic generation,2024-01-01
RI_0964,renewable_integration,train,factual,easy,What is the wind fleet ramp capability under current meteorological conditions?,"Wind fleet upward ramp capability is 304.7 MW per 15-minute interval based on current wind gradient measurements. Maximum observed 15-minute ramp over the past 30 days was 268.1 MW, providing 8.2% headroom. Voltage at wind-connected buses is within 0.95–1.05 pu.",2658.716,2642.859,15.857,0.986,1.023,0.691,58.0,IEEE-30,SCN_RI_0964,none,N/A,N/A,T04,False,True,3,3.67,True,0.0,0.0,0.329,0.425,0.858,True,90.6,False,none,0.8,physics-constrained synthetic generation,2024-01-01
RI_0965,renewable_integration,train,reasoning,medium,What curtailment is needed to prevent voltage violations at 25% renewable penetration?,"At 25% penetration, voltage rise at remote generation buses exceeds 1.05 pu at 4 locations. Required curtailment: 158.5 MW solar at buses 87 and 89, and 126.8 MW wind at buses 91 and 22. Post-curtailment maximum voltage is 1.032 pu. Curtailment opportunity cost at 29.6 USD/MWh is 172166 USD/hour.",2766.793,2753.028,13.765,0.979,1.032,0.794,73.3,IEEE-118,SCN_RI_0965,none,N/A,N/A,T05,False,True,3,4.0,True,0.0,0.0,0.39,0.434,0.839,True,91.9,False,none,0.74,physics-constrained synthetic generation,2024-01-01
RI_0966,renewable_integration,train,multi_step,hard,What storage capacity firms a 202 MW wind farm to within ±5% of rated output?,Firming 202 MW wind to ±5% (±10 MW) requires 73 MW / 290 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 102 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,3725.861,3711.017,14.844,0.968,1.017,0.724,38.3,IEEE-118,SCN_RI_0966,none,N/A,N/A,T06,False,True,3,4.0,True,0.0,0.0,0.357,0.426,0.827,True,87.1,False,none,0.82,physics-constrained synthetic generation,2024-01-01
RI_0967,renewable_integration,train,factual,easy,What is the current renewable penetration level and its impact on system inertia?,"Instantaneous renewable penetration is 15.0% — wind 840.3 MW, solar 515.0 MW — out of 2262.9 MW total system load. System inertia has fallen to 4.2 GW-s from the conventional 8.3 GW-s baseline, requiring 512.7 MW of synthetic inertia from grid-forming inverters to meet the ROCOF limit.",2274.22,2262.905,11.315,0.997,1.029,0.571,60.8,IEEE-30,SCN_RI_0967,none,N/A,N/A,T07,False,True,3,4.33,True,0.0,0.0,0.31,0.48,0.831,True,86.0,False,none,0.78,physics-constrained synthetic generation,2024-01-01
RI_0968,renewable_integration,train,reasoning,medium,How should the operator manage a 406 MW wind ramp-down under 35% renewable penetration?,A 406 MW wind ramp-down at 35% penetration requires coordinated four-stage response: (1) fast frequency response from battery storage — 152 MW within 1 s; (2) governor droop from thermal units — 101 MW within 10 s; (3) demand response — 81 MW within 5 min; (4) CCGT start-up — 51 MW within 15 min. Frequency nadir is 59.64 Hz — above the 59.3 Hz UFLS threshold. Voltage at all buses remains within 0.95–1.05 pu.,3417.109,3396.729,20.38,0.964,1.036,0.714,56.7,IEEE-30,SCN_RI_0968,none,N/A,N/A,T08,False,True,3,4.0,True,0.0,0.0,0.382,0.439,0.833,True,90.7,False,none,0.81,physics-constrained synthetic generation,2024-01-01
RI_0969,renewable_integration,train,multi_step,hard,What storage capacity firms a 165 MW wind farm to within ±5% of rated output?,Firming 165 MW wind to ±5% (±8 MW) requires 60 MW / 238 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 83 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,2427.621,2415.543,12.078,0.976,1.045,0.637,71.6,IEEE-30,SCN_RI_0969,none,N/A,N/A,T09,False,True,3,4.33,True,0.0,0.0,0.38,0.541,0.834,True,91.4,False,none,0.76,physics-constrained synthetic generation,2024-01-01
RI_0970,renewable_integration,train,factual,easy,What is the current renewable penetration level and its impact on system inertia?,"Instantaneous renewable penetration is 15.0% — wind 1982.2 MW, solar 1214.9 MW — out of 4314.3 MW total system load. System inertia has fallen to 4.7 GW-s from the conventional 7.9 GW-s baseline, requiring 482.9 MW of synthetic inertia from grid-forming inverters to meet the ROCOF limit.",4340.229,4314.343,25.886,0.956,1.016,0.703,77.5,IEEE-118,SCN_RI_0970,none,N/A,N/A,T10,False,True,3,4.33,True,0.0,0.0,0.34,0.509,0.834,True,91.7,False,none,0.77,physics-constrained synthetic generation,2024-01-01
RI_0971,renewable_integration,train,reasoning,medium,How should the operator manage a 197 MW wind ramp-down under 78% renewable penetration?,A 197 MW wind ramp-down at 78% penetration requires coordinated four-stage response: (1) fast frequency response from battery storage — 74 MW within 1 s; (2) governor droop from thermal units — 49 MW within 10 s; (3) demand response — 39 MW within 5 min; (4) CCGT start-up — 25 MW within 15 min. Frequency nadir is 59.52 Hz — above the 59.3 Hz UFLS threshold. Voltage at all buses remains within 0.95–1.05 pu.,3499.736,3475.408,24.328,0.97,1.028,0.913,46.6,IEEE-118,SCN_RI_0971,none,N/A,N/A,T11,False,True,3,3.67,True,0.0,0.0,0.334,0.46,0.832,True,90.1,False,none,0.81,physics-constrained synthetic generation,2024-01-01
RI_0972,renewable_integration,train,multi_step,hard,What storage capacity firms a 290 MW wind farm to within ±5% of rated output?,Firming 290 MW wind to ±5% (±15 MW) requires 105 MW / 418 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 146 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,2648.825,2633.027,15.798,0.953,1.012,0.78,53.1,IEEE-30,SCN_RI_0972,none,N/A,N/A,T12,False,True,3,4.67,True,0.0,0.0,0.378,0.422,0.853,True,90.8,False,none,0.83,physics-constrained synthetic generation,2024-01-01
RI_0973,renewable_integration,train,factual,easy,What is the wind fleet ramp capability under current meteorological conditions?,"Wind fleet upward ramp capability is 175.7 MW per 15-minute interval based on current wind gradient measurements. Maximum observed 15-minute ramp over the past 30 days was 154.6 MW, providing 13.9% headroom. Voltage at wind-connected buses is within 0.95–1.05 pu.",3097.976,3076.441,21.535,0.969,1.002,0.658,52.4,IEEE-118,SCN_RI_0973,none,N/A,N/A,T01,False,True,3,3.67,True,0.0,0.0,0.397,0.495,0.856,True,90.5,False,none,0.82,physics-constrained synthetic generation,2024-01-01
RI_0974,renewable_integration,train,reasoning,medium,How should the operator manage a 265 MW wind ramp-down under 25% renewable penetration?,A 265 MW wind ramp-down at 25% penetration requires coordinated four-stage response: (1) fast frequency response from battery storage — 99 MW within 1 s; (2) governor droop from thermal units — 66 MW within 10 s; (3) demand response — 53 MW within 5 min; (4) CCGT start-up — 33 MW within 15 min. Frequency nadir is 59.68 Hz — above the 59.3 Hz UFLS threshold. Voltage at all buses remains within 0.95–1.05 pu.,2554.961,2537.201,17.76,0.977,1.039,0.696,31.3,IEEE-118,SCN_RI_0974,none,N/A,N/A,T02,False,True,3,3.33,True,0.0,0.0,0.323,0.508,0.853,True,89.3,False,none,0.79,physics-constrained synthetic generation,2024-01-01
RI_0975,renewable_integration,train,multi_step,hard,What storage capacity firms a 629 MW wind farm to within ±5% of rated output?,Firming 629 MW wind to ±5% (±31 MW) requires 226 MW / 905 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 317 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,5626.398,5598.406,27.992,0.979,1.028,0.634,71.0,IEEE-118,SCN_RI_0975,none,N/A,N/A,T03,False,True,3,4.0,True,0.0,0.0,0.318,0.531,0.85,True,86.8,False,none,0.84,physics-constrained synthetic generation,2024-01-01
RI_0976,renewable_integration,train,factual,easy,What is the wind fleet ramp capability under current meteorological conditions?,"Wind fleet upward ramp capability is 175.2 MW per 15-minute interval based on current wind gradient measurements. Maximum observed 15-minute ramp over the past 30 days was 154.2 MW, providing 8.7% headroom. Voltage at wind-connected buses is within 0.95–1.05 pu.",4473.081,4446.403,26.678,0.97,1.042,0.581,73.5,IEEE-118,SCN_RI_0976,none,N/A,N/A,T04,False,True,3,3.33,True,0.0,0.0,0.4,0.43,0.836,True,86.7,False,none,0.74,physics-constrained synthetic generation,2024-01-01
RI_0977,renewable_integration,train,reasoning,medium,What curtailment is needed to prevent voltage violations at 70% renewable penetration?,"At 70% penetration, voltage rise at remote generation buses exceeds 1.05 pu at 8 locations. Required curtailment: 309.5 MW solar at buses 87 and 89, and 247.6 MW wind at buses 91 and 22. Post-curtailment maximum voltage is 1.033 pu. Curtailment opportunity cost at 23.4 USD/MWh is 196488 USD/hour.",3271.832,3249.088,22.744,0.963,1.033,0.6,72.8,IEEE-118,SCN_RI_0977,none,N/A,N/A,T05,False,True,3,3.33,True,0.0,0.0,0.391,0.477,0.826,True,89.4,False,none,0.82,physics-constrained synthetic generation,2024-01-01
RI_0978,renewable_integration,train,multi_step,hard,What storage capacity firms a 408 MW wind farm to within ±5% of rated output?,Firming 408 MW wind to ±5% (±20 MW) requires 147 MW / 587 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 206 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,4837.594,4803.966,33.628,0.964,1.045,0.849,77.2,IEEE-118,SCN_RI_0978,none,N/A,N/A,T06,False,True,3,4.33,True,0.0,0.0,0.387,0.511,0.83,True,93.8,False,none,0.74,physics-constrained synthetic generation,2024-01-01
RI_0979,renewable_integration,train,factual,easy,What is the wind fleet ramp capability under current meteorological conditions?,"Wind fleet upward ramp capability is 224.1 MW per 15-minute interval based on current wind gradient measurements. Maximum observed 15-minute ramp over the past 30 days was 197.2 MW, providing 12.8% headroom. Voltage at wind-connected buses is within 0.95–1.05 pu.",3216.453,3200.451,16.002,0.977,1.024,0.774,69.5,IEEE-30,SCN_RI_0979,none,N/A,N/A,T07,False,True,3,4.33,True,0.0,0.0,0.404,0.455,0.827,True,85.0,False,none,0.78,physics-constrained synthetic generation,2024-01-01
RI_0980,renewable_integration,train,reasoning,medium,How should the operator manage a 408 MW wind ramp-down under 55% renewable penetration?,A 408 MW wind ramp-down at 55% penetration requires coordinated four-stage response: (1) fast frequency response from battery storage — 153 MW within 1 s; (2) governor droop from thermal units — 102 MW within 10 s; (3) demand response — 82 MW within 5 min; (4) CCGT start-up — 51 MW within 15 min. Frequency nadir is 59.56 Hz — above the 59.3 Hz UFLS threshold. Voltage at all buses remains within 0.95–1.05 pu.,4096.551,4072.118,24.433,0.993,1.032,0.726,54.8,IEEE-14,SCN_RI_0980,none,N/A,N/A,T08,False,True,3,4.0,True,0.0,0.0,0.354,0.429,0.833,True,90.0,False,none,0.75,physics-constrained synthetic generation,2024-01-01
RI_0981,renewable_integration,train,multi_step,hard,What storage capacity firms a 210 MW wind farm to within ±5% of rated output?,Firming 210 MW wind to ±5% (±11 MW) requires 76 MW / 303 MWh of battery storage based on historical variability profiles. Minimum state of charge must remain above 20% to cover worst-case 4-hour low-wind periods. Estimated capital cost is 106 million USD at current storage prices. Power balance and voltage constraints are satisfied throughout the dispatch horizon.,3276.115,3253.342,22.773,0.967,1.027,0.812,62.5,IEEE-118,SCN_RI_0981,none,N/A,N/A,T09,False,True,3,4.0,True,0.0,0.0,0.384,0.511,0.844,True,89.3,False,none,0.81,physics-constrained synthetic generation,2024-01-01
